,returns,returns_cumprod,PI,index_returns,index_returns_cumprod,returns_std,returns_annualized,index_returns_std,index_returns_annualized,sharpe,index_sharpe
2002-10-07,1.0091194724649024,1.5107686956241035,1650.483,1.0,1.2540000269208496,0.05296413654779045,0.12335187379437519,0.06156922752425109,-0.050923131608970426,2.328969786622929,-0.8270873885645659
2002-11-04,0.9979220260925248,1.5076293576943662,1600.3470000000002,1.0192903455918885,1.2781901208123903,0.05130098592366231,0.09740730421005044,0.06344651039288322,-0.020454056655438632,1.8987413683432122,-0.3223826894305121
2002-12-02,0.9911906978163116,1.4943481951014366,1459.3310000000001,0.9983089376612309,1.2760286216372976,0.048054772602185644,0.07842336650422987,0.06609445380718133,-0.05281989707372686,1.6319579150534362,-0.7991577814958484
2002-12-30,1.0277991567287044,1.5358898147843179,1428.1529999999998,0.9556090853432095,1.2193845439945743,0.04247613225532804,0.12468547804085928,0.07224617073972125,-0.11663687847000796,2.935424470650084,-1.614436824481834
2003-01-27,1.0015687119645473,1.5382991835129964,1563.345,1.0093155471310258,1.2307437781850001,0.04315747274716317,0.0781798519531346,0.07492218121193354,-0.10584237643007655,1.811502087046409,-1.4126974778093895
2003-02-24,1.0127982223428194,1.5579866784933731,1549.0539999999999,0.9902886056851707,1.2187915400545228,0.04451565492595782,0.08920772527628786,0.07468237314786413,-0.12832082970275993,2.0039629973919433,-1.7182211048475475
2003-03-24,1.0440812510078243,1.626664680334886,1545.2620000000002,1.0058983166916309,1.225980358538845,0.05384575511056848,0.13606895770463606,0.06353227955131781,-0.15053190704321917,2.527013641562422,-2.3693767657372966
2003-04-21,1.02394714591773,1.6656186567940834,1644.219,0.972512438693742,1.1922811482732403,0.060315984294628026,0.18513493071283704,0.04980036519112568,-0.16846455219564932,3.06941738376515,-3.38279752666692
2003-05-19,1.003720590145915,1.6718157411554035,1628.6989999999998,1.0155509649517165,1.2108222706226297,0.06510120304052613,0.16605200131515838,0.04291464889573839,-0.10935500975087241,2.550674850229563,-2.5481977032260383
2003-06-16,1.0011254411762154,1.6736972714295448,1633.3570000000002,1.019308968457629,1.234201999653877,0.07205746183948668,0.11665008487329112,0.03416124294234018,-0.0795389859006183,1.6188480956092766,-2.328339927059152
2003-07-14,0.9979760901268369,1.6703098589972123,1593.3970000000002,1.0133167393448597,1.2506375459821721,0.07589397388736206,0.1106160677961952,0.02904441314606091,-0.04243524200155716,1.4575079170365475,-1.4610466318653215
2003-08-11,0.9959253088279387,1.6635038621601494,1544.4679999999998,0.9869902468389455,1.2343670602149972,0.07628605770526922,0.10930908248322743,0.024976471457218145,-0.04357617999028062,1.4328841438568303,-1.7446891993899802
2003-09-08,1.0022385280807664,1.6672276622680584,1494.568,0.9836088014668234,1.2141343046681996,0.07439768124262404,0.11362639687991251,0.02514597657963509,-0.03179084640894207,1.5272841166831084,-1.2642518101559215
2003-10-06,1.0616306727286042,1.769980024685377,1432.356,1.0087660547260424,1.2247774724276865,0.0830814384377169,0.17157578775101132,0.024488520727690515,-0.023303471982307623,2.0651518675815344,-0.951607989777721
2003-11-03,1.045751964807796,1.8509600884852841,1426.225,0.9948243812101322,1.2184384911279829,0.09805517011466701,0.2277288705202566,0.020248417655477104,-0.04674705954262151,2.3224565339486682,-2.308677168656517
2003-12-01,0.9944887632097884,1.8407590091484107,1499.336,1.020782810574547,1.2437610674858324,0.10070718372205051,0.23181398765196068,0.015041545512953228,-0.025287484625589406,2.301861486780942,-1.6811759538813846
2003-12-29,1.024916095954609,1.8866235372496636,1568.408,1.0022115764942836,1.246511740227189,0.10799509424755414,0.2283586485757109,0.0161179610193485,0.022246629552765126,2.114527980801153,1.3802384511328438
2004-01-26,1.0304513963680524,1.94407385837975,1677.285,1.0,1.246511740227189,0.11609907958546754,0.26378137570098076,0.017025709092129127,0.012811734108818477,2.2720367520811857,0.7524934227110257
2004-02-23,1.0236469986524905,1.990045370289198,1762.089,0.99085445915406,1.2351117161919976,0.12432322092490922,0.2773186046838607,0.01690852323231885,0.013390457351504615,2.230625965292197,0.7919353551769781
2004-03-22,1.0242900625178513,2.038383696746883,1841.2020000000002,1.011422158427035,1.2492193578894297,0.13830527797640002,0.2531062617817675,0.017764712458528783,0.018955441813343292,1.830054973209025,1.067027786551245
2004-04-19,1.0078238723724204,2.054331750636253,1757.0020000000002,0.9725063846604314,1.214873801388875,0.14959679040082302,0.2333746036384758,0.014480998111533076,0.01894909866549108,1.560024135632738,1.3085492118391675
2004-05-17,1.0117824417279415,2.078536794777985,1615.22,0.987029811573258,1.1991166592701488,0.15728076545370284,0.24328102888987851,0.016206838146703435,-0.00966748930581007,1.5467945377051888,-0.5965068089346282
2004-06-14,1.030222060126352,2.1413544587646003,1511.023,0.9493246766628006,1.1383510348426116,0.16537464745033556,0.2794156358608497,0.03047750550823467,-0.07766229907109698,1.6895917250240087,-2.5481842354228603
2004-07-12,0.9990469265479124,2.139313590678442,1466.817,0.9673059903956359,1.1011337751763295,0.16413306178448994,0.28078845919211726,0.044629429515960634,-0.1195420458038718,1.7107367409059744,-2.6785474764162176
2004-08-09,1.0362252599452562,2.2168107816051883,1464.545,1.0165904970277182,1.1194021318005125,0.16152564693476196,0.33261535006389464,0.05094207893172848,-0.09313674361535583,2.05921075925629,-1.8282870579384043
2004-09-06,0.9870446122357827,2.1880911383295953,1386.351,1.0014244654101228,1.12099668141728,0.14359572017753666,0.3124129282697758,0.0557160236862821,-0.07671113722165387,2.1756423372752303,-1.376823616372699
2004-10-04,0.9881532376025837,2.1621693425099124,1465.185,0.9783684344075108,1.0967477681742395,0.1292903697160529,0.2215783863969025,0.06138287849278531,-0.10453303325352126,1.7138042600043009,-1.7029672739411796
2004-11-01,1.008675634175837,2.1809275327517383,1370.463,0.9963677579629783,1.0927641148266671,0.12102333920669527,0.17826826538246968,0.06574918088397141,-0.10314380021347758,1.4730073269421697,-1.5687465429492882
2004-11-29,1.0167818499422259,2.217527531341247,1404.217,0.9670196707131977,1.0567243944868827,0.10679770823612711,0.20468106923303367,0.07029368044967,-0.15037990646951988,1.9165305380944022,-2.139309046098266
2004-12-27,1.0119841153956046,2.244102637169771,1344.009,1.0037033717934356,1.0606378378028607,0.0938413313342921,0.1894808862828265,0.0707676354491532,-0.1491152441054835,2.0191623838736525,-2.1071107316087074
2005-01-24,1.0075940909300618,2.26114455665283,1318.125,1.0322148933387731,1.0948061726187468,0.08424806640923038,0.16309601453997025,0.06559251472968626,-0.12170408245075365,1.9359021695256513,-1.8554568757168273
2005-02-21,0.9856543765299653,2.22870702823177,1348.786,1.0122669596627543,1.1082361157767953,0.07232379381928716,0.11992774712864405,0.058857150359114374,-0.10272398743522204,1.6582059761453216,-1.745310243673981
2005-03-21,0.9907536376933428,2.2080995955733456,1291.735,0.9515676462506657,1.0545616321797053,0.06205634610444697,0.08326003543754656,0.049180928059805264,-0.155823494473061,1.3416844636229739,-3.1683723878405807
2005-04-18,1.027302069296749,2.2683852837458125,1256.312,0.9651688241846885,1.0178300105611722,0.05425913842729203,0.10419618595840925,0.045087692561461695,-0.1621928060366741,1.920343539881923,-3.597274484951287
2005-05-16,1.0594962749227579,2.4033457582182916,1149.91,0.9688380447823568,0.9861124373528917,0.06894984073576028,0.15626808447959206,0.043572814699941745,-0.1776342779249716,2.2664023993683404,-4.076722588343808
2005-06-13,0.9753095465265728,2.344006061594444,1161.406,1.0696582066417195,1.054803261285989,0.07250456553418139,0.09463711250623981,0.0403968961366056,-0.07339368173735081,1.3052572870273156,-1.8168148733299636
2005-07-11,1.0073627588696288,2.3612644130149123,1062.45,0.9660102942901331,1.0189508088530703,0.07406067056504546,0.10374861511821774,0.042222022846700326,-0.07463486106408719,1.400859785992596,-1.7676761091023838
2005-08-08,1.0288724591256346,2.429439923264501,1196.725,1.0453298743044819,1.0651397209408302,0.08770591706757559,0.09591668509720462,0.0392852707371337,-0.048474457318035874,1.0936170363888083,-1.2339092084254433
2005-09-05,0.9727614647040528,2.363265538165278,1256.999,1.0358006613637805,1.1032724273953445,0.08769337413063963,0.08005809116772526,0.03739370177243285,-0.01581115655001469,0.912932042601761,-0.4228294017596004
2005-10-03,0.9889867733265588,2.3372383591039316,1214.008,1.0004087310220253,1.1037233690621662,0.08085162305840884,0.08096915128340211,0.03797393185989709,0.006360259934277335,1.0014536285178637,0.16749016029583647
2005-10-31,1.044106716477848,2.4403262687500793,1148.882,0.9577432617633624,1.0570836195700466,0.08209649914317087,0.11893964017733785,0.036909249610691426,-0.03265159861355818,1.4487784670320105,-0.8846454197242758
2005-11-28,1.0166084984029968,2.480856423687406,1167.697,0.9920268936233839,1.0486553794222362,0.08806782260413037,0.11874887171609888,0.03703918080139003,-0.0076358746961307945,1.3483797850876986,-0.2061566841090673
2005-12-26,1.0077129296167078,2.4999910946724646,1216.609,1.0220315646308793,1.0717588981894965,0.09416143847014632,0.11402707401360945,0.037195147560716846,0.010485257069155124,1.210974214776482,0.2818985205540356
2006-01-23,1.0301069478829468,2.5752581962675993,1316.638,1.0419794981453678,1.116750798868324,0.10722895051664255,0.13891798235127062,0.039324749198766766,0.02004430263403276,1.2955268300393348,0.5097121543666795
2006-02-20,1.0088386988368558,2.5980201278915533,1329.5620000000001,0.9906003525612849,1.1062537350820583,0.11258982729553849,0.16570733388533002,0.03913418272046639,-0.0017887710628772344,1.4717789152510439,-0.04570866026906301
2006-03-20,0.979977120444902,2.5460002837890605,1351.335,1.0227879085123146,1.1314629439885144,0.10088480985667034,0.15302782940276619,0.04349878732496958,0.07292253905526551,1.5168569938346197,1.6764269429048158
2006-04-17,0.917119915527567,2.334987565201785,1445.9160000000002,1.014846679763582,1.1482614119822716,0.09314488630360325,0.029361097487809122,0.045976584644483516,0.12814654713235185,0.3152196395635442,2.7872132765678903
2006-05-15,1.0986380741393311,2.565306241772575,1747.44,1.1119149837836186,1.2767690692836227,0.09857377782091879,0.06738958928421185,0.06455786558045307,0.29474999089451315,0.6836462066680657,4.565671250812821
2006-06-12,1.009571207871097,2.5898593210656027,1632.615,0.9221745179188622,1.177403900960339,0.09970621298024374,0.10488593161057097,0.06630144934606381,0.11623081210886514,1.0519498080962475,1.7530659322723467
2006-07-10,1.0205348992510215,2.6430418212980036,1823.825,1.0220621858986716,1.2033800047011471,0.10440158151391021,0.11933327192413488,0.0649949110180857,0.18099911619450018,1.1430216879256299,2.7848198168028073
2006-08-07,1.0155901254021533,2.6842471747351753,1626.174,0.9593120592562528,1.1544169503776567,0.11494547593969717,0.1048831251312784,0.06296046640107884,0.08381738816196672,0.9124597925567971,1.3312701279565249
2006-09-04,0.9801173731530767,2.6308772897950075,1742.605,1.0043618666345444,1.1594523631558615,0.10990592453404854,0.11323812212718597,0.06284842053526957,0.050921181718597996,1.0303186348439761,0.8102221389958688
2006-10-02,1.0298004315335294,2.709278568342661,1840.3120000000001,1.01744905738822,1.1796837139794754,0.10296729458691457,0.15917940409867515,0.06322532298487617,0.06882190505928373,1.5459219817056764,1.0885180464122943
2006-10-30,1.0291434276469849,2.7882362322746816,1901.336,1.0287896569990516,1.2136464034723118,0.11354886206305233,0.14256698703767992,0.06079985255979189,0.14810823004328155,1.255556281651807,2.4359965330117985
2006-11-27,0.9737165325255006,2.7149517159524694,2151.157,1.0143799436213785,1.2310985703305324,0.1136775736165281,0.0943606772362574,0.05555899753979436,0.17397821485340065,0.8300729355340312,3.1314138583725892
2006-12-25,1.0159963607084237,2.758381062906799,2561.655,1.0446724926624509,1.2860948121803768,0.11613055690565277,0.103356355462613,0.05674673276676654,0.19998519662673586,0.8900013761802775,3.524171117457819
2007-01-22,1.119702082469117,3.0885650203801194,3080.745,1.0494648512590021,1.3497113007698534,0.1714944511165666,0.19932246982320895,0.06932289136796081,0.208605628164854,1.1622677499211176,3.0091882212123937
2007-02-19,1.0874765795826615,3.3587421241816253,3148.79,1.068293222450514,1.4418874348773014,0.2556707682767794,0.2928083536086546,0.09028341288804775,0.30339667035822204,1.1452555001973141,3.3604918185186095
2007-03-19,1.1117847369570397,3.734198229039797,3167.715,1.0203028910216543,1.471161918333108,0.3724400662601853,0.4666919924621581,0.10774418216908273,0.3002298715564845,1.2530660225372443,2.7865065705852627
2007-04-16,1.1280193344128708,4.212247800887193,3780.605,1.0582788812815105,1.5568995891175224,0.5093873286040752,0.8039701211527346,0.13152820765617995,0.35587556358774497,1.578308049703423,2.70569765930376
2007-05-14,0.9687224050429395,4.0804988203122745,4241.434,1.0511384391807264,1.6365170040661066,0.5800374353018326,0.5906478352825166,0.1636370617501821,0.28176429351028487,1.018292612398651,1.7218855587888928
2007-06-11,1.0189022782455874,4.1576295443946085,4191.102,1.088490769350238,1.7813336528106627,0.6311764914068351,0.6053495688267515,0.20308646196975194,0.5129333709169248,0.9590812982870802,2.5256896296382476
2007-07-09,0.9988860395452647,4.152998109496713,4074.953,1.0118930465135971,1.8025191367997757,0.6590593059840609,0.5712948906185551,0.23093402249232048,0.49788024544035986,0.8668338121188317,2.1559415112033413
2007-08-06,1.0747241935026888,4.463327543847046,4855.641,1.0424635647504472,1.8790605248791932,0.70096690643264,0.6627855980838996,0.2519224724065911,0.6277139072364418,0.9455305122134043,2.4916947711728588
2007-09-03,1.0329525497193706,4.610405566649502,5587.316,1.0330761667072823,1.9412126440531707,0.722866368934044,0.7524213632209106,0.2668823107806544,0.6742495903578746,1.0408858338927138,2.5263929572013777
2007-10-01,0.9593593615769807,4.423035741031824,5827.66,1.0122037767755503,1.9649027698350714,0.7024211085946057,0.6325511125781041,0.2720448850844127,0.6656182895047219,0.9005297603366498,2.446722309438707
2007-10-29,1.0744102246528775,4.7521548241697085,6034.063,1.0143486643399986,1.9930965001401684,0.6931724633330485,0.7043587516588703,0.27016609489686105,0.642238212413274,1.0161378140615016,2.3771976741139764
2007-11-26,1.0090910629765149,4.795356962950384,5205.4529999999995,0.9409234635767777,1.8753512621546409,0.6384865048286318,0.7662770703338492,0.24674595048364611,0.5233152790122532,1.2001460712776006,2.120866737575649
2007-12-24,0.989490951920401,4.744962326067899,5493.133000000001,1.0735392753814657,2.01326323505921,0.5340244334884648,0.7201982676996879,0.2291646024833535,0.5654080989923523,1.3486241874647191,2.4672575644985293
2008-01-21,1.0138032924673748,4.810458428801289,5157.441,0.8937556309848305,1.7993653529889053,0.4414315242397149,0.5575059605542159,0.1957528781778991,0.33314831991298927,1.2629500385465628,1.7018821026489632
2008-02-18,1.0105139235617713,4.861035221018784,4793.988,0.993140806339544,1.7870231575668398,0.35378914305148357,0.44727848739003745,0.16721160007653296,0.23936384653973214,1.264251592155131,1.4315026375572928
2008-03-17,1.0464496643246528,5.086828675305421,4008.393,0.9213959434969341,1.6465558883171687,0.3247046392214101,0.3622278099075196,0.14312477967510068,0.11922139079210937,1.1155609318551287,0.8329891655571243
2008-04-14,0.9914967773938725,5.043574238720066,3459.0,0.9157463094152963,1.507827477972472,0.3343469041797366,0.1973593380849479,0.15110431123656987,-0.03151912396152998,0.5902831329308568,-0.20859182443963123
2008-05-12,1.035722278560959,5.223742202618501,3805.748,0.9643471981147614,1.4540692036232006,0.3326698323282152,0.2801724574984036,0.17577721150051653,-0.11148542910925725,0.842193761717422,-0.6342427903911176
2008-06-09,0.9461489725681487,4.942438317968373,3493.188,0.9624152042949016,1.3994183096639474,0.2947007528888822,0.18876351661293572,0.2086358474247329,-0.21439854490151986,0.6405260752221749,-1.0276208405598461
2008-07-07,1.0412219036794554,5.146175034253314,2928.775,1.0205014953289917,1.4281084776028283,0.2487222021136347,0.23914697251739434,0.2292173650880012,-0.20771522007898494,0.9615023125604779,-0.9061932109691552
2008-08-04,1.0701833291582497,5.507350730588281,2875.9809999999998,0.9443378755540961,1.3486169258002494,0.28352450095907905,0.2339113982751459,0.2497228239099565,-0.28229191771938617,0.8250129970563151,-1.1304209735397404
2008-09-01,1.0436721679073226,5.747868676419048,2440.871,0.9634649467322959,1.29934513457841,0.3484263410362425,0.24671649669991394,0.26216952962605117,-0.33065285837751823,0.7080879590393858,-1.2612177275107033
2008-09-29,1.0031523364779775,5.765987892518348,2408.8779999999997,1.025676857531421,1.332708234483125,0.3599039799336453,0.30362679166893525,0.2585330099639356,-0.32174341909295145,0.8436327703986887,-1.244496473149922
2008-10-27,1.048747209987023,6.047063715097572,1810.4279999999999,0.8731324928164453,1.1636308629712546,0.4258162393892372,0.27248878431777707,0.2575292418988155,-0.41616933104372017,0.6399210718422037,-1.6160080617456063
2008-11-24,0.979881307290836,5.925404698420788,1992.724,0.9342752081781266,1.087151466744962,0.4489544952133741,0.23565456006743915,0.2653545483379844,-0.42029448632684163,0.5248963148379656,-1.583897803747117
2008-12-22,1.0133365707306332,6.004429277288903,2087.324,1.011824438141654,1.1000064220140962,0.4558859398211649,0.265432444911467,0.23177402782238166,-0.453620171044476,0.5822343304020101,-1.9571656725580335
2009-01-19,1.059450805238087,6.361397432818873,2085.947,1.0455570715237352,1.1501194932583605,0.49215428512500303,0.3224098133208606,0.21026138427907068,-0.3608193625891984,0.6550990676408949,-1.7160514938411076
2009-02-16,1.00513649083017,6.394072692399615,2508.56,1.074080908877215,1.2353213906363418,0.5064896723885619,0.3153726318937337,0.16891494331996773,-0.3087267026140162,0.6226634995467201,-1.8277050955119438
2009-03-16,1.0144828438154248,6.486677048548112,2260.295,1.0162886206716704,1.2554430721760175,0.5295549509578805,0.27519078439547434,0.137756010034151,-0.2375338844652766,0.5196642650544538,-1.7243086846547728
2009-04-13,1.0448798509066746,6.777798147366699,2638.591,1.0388554361546232,1.3042238603127168,0.5576859621945044,0.34384819704502567,0.12145898521464164,-0.13503110974840082,0.6165624031345109,-1.1117424495995467
2009-05-11,1.0112557713494905,6.854087493566459,2708.153,1.007826214133108,1.314430995521033,0.5826205794710987,0.3121029384127562,0.10979330041585582,-0.09603271134153854,0.5356881466426785,-0.8746682263653854
2009-06-08,1.034510448054334,7.090625123973044,2905.825,1.0172989750778247,1.3371693045540716,0.5629077232675401,0.4346410957107705,0.10457984659256063,-0.04448205706614212,0.7721356054377553,-0.4253406226482874
2009-07-06,1.0632327774555206,7.538985044457754,3280.268,1.05020161903527,1.4042973685669522,0.5933703902125488,0.46496864064625143,0.1015193252944286,-0.016673179530342544,0.7836060718831908,-0.16423650848729165
2009-08-03,0.985794095255293,7.431886941044417,3634.9840000000004,1.0078865039937162,1.4153723653725205,0.6065516219907713,0.34944863775737084,0.10805364960577066,0.04949918564358775,0.5761234907103879,0.45809823013089807
2009-08-31,0.9970881369276308,7.410246303902767,2799.4790000000003,0.8910302704302728,1.261139621477412,0.6112815242170008,0.28921635497757897,0.10745582130984321,-0.029403668112702213,0.4731311899996329,-0.2736349483376827
2009-09-28,0.9947895410155384,7.371635519471523,2899.869,0.9313317360807791,1.1745393531108148,0.5855342761588016,0.2784687822595988,0.10731250090825667,-0.1186823021571965,0.4755806681145953,-1.1059503893088847
2009-10-26,1.0102327063301013,7.447067300914819,3263.551,1.0234911620794531,1.202130647423437,0.5749792012090899,0.23151791543421127,0.10535210844980411,0.03308590866512059,0.40265441766826676,0.3140507499276547
2009-11-23,1.0109977884193324,7.528968571434809,3501.737,1.0193098329161088,1.2253435893685172,0.5295124643277709,0.27062520699073855,0.09398230794508108,0.12711395500142766,0.5110837330983397,1.3525306813672546
2009-12-21,0.9760583799853239,7.348712866795077,3275.6929999999998,0.9455193021205748,1.1585860154776406,0.44893544210952796,0.22388199234701292,0.08680396650937988,0.05325386496952087,0.4986952941273722,0.6134957549867995
2010-01-18,1.0166585845591554,7.471132021487536,3394.5640000000003,1.0074555349355963,1.1672238939919275,0.404146273233167,0.1744482404044539,0.08503792618769988,0.014871846650567731,0.43164629234081353,0.17488486981375653
2010-02-15,0.9934746228240486,7.422380067116002,3164.6540000000005,1.028206478636472,1.2001471698217905,0.3353475314175466,0.16082197125138967,0.08663265256811344,-0.028473740583762026,0.47956807843964017,-0.32867215466333594
2010-03-15,0.9555800773131008,7.092678518381928,3121.508,0.9750519776496107,1.17020587140532,0.2532854051002086,0.09342248200401088,0.09040238692406206,-0.06789411854649739,0.36884273678165413,-0.7510213043769342
2010-04-12,0.9692762709203142,6.874764985133854,3280.9,0.9908636027581942,1.1595144057094675,0.23786311414788963,0.014306539625236366,0.09291385229991816,-0.11095446035510494,0.0601461041006189,-1.1941648915487133
2010-05-10,0.9613177143011663,6.6088333618665684,2829.7940000000003,0.940328959654625,1.0903249748253343,0.28174424109970897,-0.03578217113949833,0.09958749027700792,-0.17049660382275472,-0.1270023160006137,-1.7120283215141714
2010-06-07,1.100261507529825,7.271444957740712,2633.5559999999996,0.9687815095601453,1.0562866750224147,0.27603004780812057,0.025501254206251302,0.10432197303399844,-0.2100576408499951,0.09238579063674342,-2.013551265767735
2010-07-05,0.9813864375113381,7.136097462636941,2477.883,0.9323428760636565,0.984821356538115,0.26872201756892494,-0.05344055989565787,0.1029233568393967,-0.29870882152040296,-0.1988693013662374,-2.9022452307546978
2010-08-02,0.9256708234159594,6.605677214215675,2801.046,1.0323784082025742,1.016708304426719,0.3184832227327699,-0.11117092245655621,0.08246011773458334,-0.28166726347018567,-0.34906366967354047,-3.415799918898926
2010-08-30,0.9219113070602418,6.08984851457563,2779.098,1.0047222812718275,1.0215094870116246,0.4348558500252709,-0.17818541181711067,0.08076498636601911,-0.19001078896011783,-0.4097574214691046,-2.3526381605391142
2010-09-27,1.0451358965201551,6.364719286952936,2753.04,1.0151177711243198,1.0369524336375877,0.4702208325545768,-0.1365933285576731,0.0827483256286831,-0.11714117463056695,-0.2904876158199971,-1.4156319628292542
