,returns,returns_cumprod,PI,index_returns,index_returns_cumprod,returns_std,returns_annualized,index_returns_std,index_returns_annualized,sharpe,index_sharpe
2001-09-10,1.0027173512275724,1.1196617443324597,1938.065,1.0208551930183851,1.3510484871692168,0.019329367062463496,0.03939016021026942,0.026941562065084468,0.08355355505387223,2.037840146704173,3.1012884424454126
2001-10-08,1.024357894310689,1.1469343467646314,1803.6589999999999,0.9779692998389624,1.3212839430453682,0.02267128028296872,0.06556539277761697,0.024343384955189087,0.05670343153388271,2.8920022142230524,2.3293158136496412
2001-11-05,0.9939174557491741,1.1399580678476433,1752.1989999999998,0.9875850088996553,1.3048802146514316,0.02340972487445746,0.05923459105024767,0.021394298393786666,0.03467786533438071,2.530341188028186,1.6208928517352952
2001-12-03,1.0159281611270763,1.1581155036304311,1837.5529999999999,1.0324218879487954,1.3471868947574603,0.02321889367965293,0.08971933456780219,0.02392802644337155,0.047068340764001904,3.8640658683244937,1.967079937636921
2001-12-31,1.0087764251658815,1.1682796176814907,1712.5410000000002,1.0246453465761212,1.3803887826815664,0.02487156883887131,0.0831563241960827,0.03041603813744754,0.07139728782124372,3.3434289865189055,2.3473565984697062
2002-01-28,1.0016250835477873,1.1701781696674,1418.281,0.9971308288607259,1.3764282110253188,0.02771027324732641,0.05832200279959573,0.03364382343250576,0.06832326564433047,2.1047068817779646,2.0307818396858655
2002-02-25,0.9986666612437807,1.1686179257621008,1595.979,1.0158257034017242,1.3982111556467713,0.029256966498569265,0.05645212985092788,0.03720360902256206,0.09245496195238459,1.9295277879779,2.4851073425783894
2002-03-25,1.0033355576572822,1.1725159182328138,1748.4470000000001,1.0321995815583411,1.443232969788802,0.028926154964142584,0.07243508163476783,0.047918072011986994,0.10025957177313981,2.5041379237772787,2.092312306473
2002-04-22,1.0021333550332554,1.1750173109685478,1700.835,0.993485351532838,1.4338308143344098,0.027012524465465097,0.07700798344863856,0.052525681523970455,0.10315481085483269,2.8508251254743526,1.9638928589200177
2002-05-20,1.0148938404873022,1.192517831367932,1608.274,0.9481517727653251,1.3594892284567204,0.026735132631951677,0.08371580151685377,0.05164135879479457,0.030785608092295465,3.1313030187403443,0.5961424875481519
2002-06-17,1.0134872258466079,1.2086015886856984,1561.5629999999999,0.9862910132712845,1.3408520086659756,0.027714574201124987,0.09133793097384796,0.04829613680105076,0.03854533661193955,3.295664234673336,0.7981039305632606
2002-07-15,1.010384503978433,1.2211523166917455,1761.5870000000002,0.9740527162370413,1.3060605411129864,0.030824597193243142,0.08377469338206472,0.04464225735320301,0.023405404682515934,2.7177871249012924,0.5242881088502267
2002-08-12,0.9979524284605521,1.2186519199627566,1705.691,0.9881676481578574,1.2906067732633983,0.03018410954323934,0.09136838106582194,0.04773503161532929,-0.024814698256181853,3.027035829396753,-0.5198425017532204
2002-09-09,1.0072283516494034,1.2274607645784679,1692.3139999999999,0.9716360187309525,1.2540000269208496,0.028830384660261534,0.09627820258365419,0.055811671646190136,-0.07183195952626979,3.3394699279319573,-1.2870418929867915
2002-10-07,1.0087879533670163,1.2382476325374256,1650.483,1.0,1.2540000269208496,0.030603623330273035,0.0796150939505635,0.06156922752425109,-0.050923131608970426,2.60149241452101,-0.8270873885645659
2002-11-04,1.0148675157678264,1.2566572987386495,1600.3470000000002,1.0192903455918885,1.2781901208123903,0.03204454173882902,0.10237151188494698,0.06344651039288322,-0.020454056655438632,3.1946630012468344,-0.3223826894305121
2002-12-02,1.0000189254615408,1.2566810815580267,1459.3310000000001,0.9983089376612309,1.2760286216372976,0.03341290921149097,0.0851085903078015,0.06609445380718133,-0.05281989707372686,2.5471768940889463,-0.7991577814958484
2002-12-30,1.0001721625214586,1.256897434941697,1428.1529999999998,0.9556090853432095,1.2193845439945743,0.03416545624797128,0.07585325971540344,0.07224617073972125,-0.11663687847000796,2.2201740601636937,-1.614436824481834
2003-01-27,1.0035234851535337,1.2613260943932287,1563.345,1.0093155471310258,1.2307437781850001,0.03409709392677099,0.07789234758304853,0.07492218121193354,-0.10584237643007655,2.284427750656256,-1.4126974778093895
2003-02-24,1.0167958890707427,1.2825111875566906,1549.0539999999999,0.9902886056851707,1.2187915400545228,0.03454482195932592,0.09745979355940106,0.07468237314786413,-0.12832082970275993,2.8212562124116043,-1.7182211048475475
2003-03-24,1.0333948468766911,1.3253404522827896,1545.2620000000002,1.0058983166916309,1.225980358538845,0.03960282186747072,0.13033898446368994,0.06353227955131781,-0.15053190704321917,3.2911539712968993,-2.3693767657372966
2003-04-21,1.0330711177960823,1.3691709425001468,1644.219,0.972512438693742,1.1922811482732403,0.04860690231913899,0.1652346988586588,0.04980036519112568,-0.16846455219564932,3.3994081287833384,-3.38279752666692
2003-05-19,0.9938600546249519,1.3607643077040927,1628.6989999999998,1.0155509649517165,1.2108222706226297,0.05279723925482235,0.14108508226092167,0.04291464889573839,-0.10935500975087241,2.6722056731031705,-2.5481977032260383
2003-06-16,1.0119435234423722,1.3770166281126999,1633.3570000000002,1.019308968457629,1.234201999653877,0.05747400235965347,0.1393470280062642,0.03416124294234018,-0.0795389859006183,2.4245227804786618,-2.328339927059152
2003-07-14,1.002333909467958,1.3802304602585878,1593.3970000000002,1.0133167393448597,1.2506375459821721,0.06054263232887685,0.13026887914998586,0.02904441314606091,-0.04243524200155716,2.1516883911215716,-1.4610466318653215
2003-08-11,0.9897180976832796,1.3660390654916468,1544.4679999999998,0.9869902468389455,1.2343670602149972,0.0592147486176519,0.12094277546733323,0.024976471457218145,-0.04357617999028062,2.0424434501657283,-1.7446891993899802
2003-09-08,1.0115152770245444,1.3817693837571328,1494.568,0.9836088014668234,1.2141343046681996,0.05793979865690892,0.1257136876645155,0.02514597657963509,-0.03179084640894207,2.169729453306014,-1.2642518101559215
2003-10-06,1.071754804495185,1.480917975746058,1432.356,1.0087660547260424,1.2247774724276865,0.06875873283379749,0.19597884690588957,0.024488520727690515,-0.023303471982307623,2.850239363479931,-0.951607989777721
2003-11-03,1.0036099616027159,1.486264032775273,1426.225,0.9948243812101322,1.2184384911279829,0.07605353177094092,0.1827122909858461,0.020248417655477104,-0.04674705954262151,2.402416912552352,-2.308677168656517
2003-12-01,1.029578764459721,1.5302258865256877,1499.336,1.020782810574547,1.2437610674858324,0.08463488924833469,0.21767241425208816,0.015041545512953228,-0.025287484625589406,2.5718993217253034,-1.6811759538813846
2003-12-29,1.0206862211784637,1.561880477667369,1568.408,1.0022115764942836,1.246511740227189,0.09153929567379938,0.24264751780627108,0.0161179610193485,0.022246629552765126,2.6507470482506923,1.3802384511328438
2004-01-26,0.9684588609754718,1.512616988381566,1677.285,1.0,1.246511740227189,0.08687190618849147,0.19922753925837308,0.017025709092129127,0.012811734108818477,2.2933483101671155,0.7524934227110257
2004-02-23,1.0282523908267054,1.5553520347084362,1762.089,0.99085445915406,1.2351117161919976,0.08473040781943557,0.21273954550956717,0.01690852323231885,0.013390457351504615,2.5107815598259013,0.7919353551769781
2004-03-22,1.0154154382291225,1.579328467924024,1841.2020000000002,1.011422158427035,1.2492193578894297,0.08598482903749957,0.19163982749018263,0.017764712458528783,0.018955441813343292,2.2287632555110966,1.067027786551245
2004-04-19,0.9976284003946213,1.575582933152732,1757.0020000000002,0.9725063846604314,1.214873801388875,0.08745140028284619,0.15075691737634364,0.014480998111533076,0.01894909866549108,1.7238936928253508,1.3085492118391675
2004-05-17,1.0152211492510812,1.599565116135706,1615.22,0.987029811573258,1.1991166592701488,0.0870083333084741,0.1754902058200825,0.016206838146703435,-0.00966748930581007,2.016935610039904,-0.5965068089346282
2004-06-14,1.0205509100031307,1.6324376348815584,1511.023,0.9493246766628006,1.1383510348426116,0.08788744441881177,0.18548868732175827,0.03047750550823467,-0.07766229907109698,2.110525440219258,-2.5481842354228603
2004-07-12,1.0074374027716941,1.6445787310718443,1466.817,0.9673059903956359,1.1011337751763295,0.08567854852863642,0.1915247333142688,0.044629429515960634,-0.1195420458038718,2.2353872305651317,-2.6785474764162176
2004-08-09,1.020300400346025,1.6779643377131606,1464.545,1.0165904970277182,1.1194021318005125,0.07896253291054676,0.2283428637593536,0.05094207893172848,-0.09313674361535583,2.8917874761949864,-1.8282870579384043
2004-09-06,1.022182295674606,1.7151854387837584,1386.351,1.0014244654101228,1.12099668141728,0.07172955306720857,0.2412964557949915,0.0557160236862821,-0.07671113722165387,3.3639754533100676,-1.376823616372699
2004-10-04,1.0192092144993985,1.7481328037836006,1465.185,0.9783684344075108,1.0967477681742395,0.0786400710809897,0.18043864171675336,0.06138287849278531,-0.10453303325352126,2.294487266306302,-1.7029672739411796
2004-11-01,0.9882331804634865,1.7275628405556196,1370.463,0.9963677579629783,1.0927641148266671,0.07765258240438351,0.16235258504491554,0.06574918088397141,-0.10314380021347758,2.09075577421815,-1.5687465429492882
2004-11-29,1.0130241018718213,1.750062794980989,1404.217,0.9670196707131977,1.0567243944868827,0.08035570473962678,0.14366304373168828,0.07029368044967,-0.15037990646951988,1.7878387626266687,-2.139309046098266
2004-12-27,1.0142342183483215,1.7749735709280223,1344.009,1.0037033717934356,1.0606378378028607,0.08534724595949766,0.13643367486025745,0.0707676354491532,-0.1491152441054835,1.5985714984289396,-2.1071107316087074
2005-01-24,1.0199501133276243,1.8103844948215744,1318.125,1.0322148933387731,1.0948061726187468,0.08438646691304683,0.19685585229252678,0.06559251472968626,-0.12170408245075365,2.3327893617749185,-1.8554568757168273
2005-02-21,1.0221590897482535,1.8505009673211723,1348.786,1.0122669596627543,1.1082361157767953,0.08874368618057801,0.18976342720255243,0.058857150359114374,-0.10272398743522204,2.1383315858259118,-1.745310243673981
2005-03-21,1.0150011421054987,1.87826059529832,1291.735,0.9515676462506657,1.0545616321797053,0.09375434899538847,0.18927799596193726,0.049180928059805264,-0.155823494473061,2.0188716362506804,-3.1683723878405807
2005-04-18,1.0136419275674353,1.9038836902921477,1256.312,0.9651688241846885,1.0178300105611722,0.09525062382532594,0.20836780484952816,0.045087692561461695,-0.1621928060366741,2.187574175174334,-3.597274484951287
2005-05-16,0.9954867836182896,1.8952910512322498,1149.91,0.9688380447823568,0.9861124373528917,0.09232403368456732,0.18487895998317994,0.043572814699941745,-0.1776342779249716,2.002500893914949,-4.076722588343808
2005-06-13,1.0254934128016884,1.9436084883806595,1161.406,1.0696582066417195,1.054803261285989,0.09402586795123284,0.19061729946067935,0.0403968961366056,-0.07339368173735081,2.0272857205587753,-1.8168148733299636
2005-07-11,0.9963010388573961,1.9364191561057043,1062.45,0.9660102942901331,1.0189508088530703,0.09017000579032332,0.17745603753713557,0.042222022846700326,-0.07463486106408719,1.9680162597503064,-1.7676761091023838
2005-08-08,0.9743934472807894,1.886834136898394,1196.725,1.0453298743044819,1.0651397209408302,0.0816697439958203,0.12447809198966346,0.0392852707371337,-0.048474457318035874,1.5241641016535328,-1.2339092084254433
2005-09-05,1.0048169273927332,1.8959228799379642,1256.999,1.0358006613637805,1.1032724273953445,0.07518049210273504,0.10537486913506394,0.03739370177243285,-0.01581115655001469,1.4016251581735848,-0.4228294017596004
2005-10-03,1.0211478290451657,1.9360175328857103,1214.008,1.0004087310220253,1.1037233690621662,0.07275763715903069,0.1074773774025968,0.03797393185989709,0.006360259934277335,1.4771971933018813,0.16749016029583647
2005-10-31,1.0013071779452754,1.9385482523063648,1148.882,0.9577432617633624,1.0570836195700466,0.0635180534793748,0.12212893609293426,0.036909249610691426,-0.03265159861355818,1.9227436831418527,-0.8846454197242758
2005-11-28,1.0136384642142366,1.9649870732730161,1167.697,0.9920268936233839,1.0486553794222362,0.055150998281614814,0.12280946655651966,0.03703918080139003,-0.0076358746961307945,2.2267859219777626,-0.2061566841090673
2005-12-26,1.007375713597526,1.9794802551483188,1216.609,1.0220315646308793,1.0717588981894965,0.047101290701907904,0.1152167488969274,0.037195147560716846,0.010485257069155124,2.446148442642579,0.2818985205540356
2006-01-23,1.0083127866320696,1.9959352521517615,1316.638,1.0419794981453678,1.116750798868324,0.04254126782059336,0.1024924582932171,0.039324749198766766,0.02004430263403276,2.4092478561159054,0.5097121543666795
2006-02-20,1.0247066884596978,2.0452482026124033,1329.5620000000001,0.9906003525612849,1.1062537350820583,0.04855219282114717,0.10524027748721014,0.03913418272046639,-0.0017887710628772344,2.167570018410624,-0.04570866026906301
2006-03-20,1.0142018913922684,2.0742945954561365,1351.335,1.0227879085123146,1.1314629439885144,0.05783956421053093,0.10436996902800956,0.04349878732496958,0.07292253905526551,1.8044736410549715,1.6764269429048158
2006-04-17,1.024013076864447,2.124104791016332,1445.9160000000002,1.014846679763582,1.1482614119822716,0.07247169086922667,0.11566940871813014,0.045976584644483516,0.12814654713235185,1.5960633363288386,2.7872132765678903
2006-05-15,1.0073957508014817,2.139814140726922,1747.44,1.1119149837836186,1.2767690692836227,0.08237621235841028,0.12901611567030408,0.06455786558045307,0.29474999089451315,1.5661816922216387,4.565671250812821
2006-06-12,1.012186378027224,2.1658907247538197,1632.615,0.9221745179188622,1.177403900960339,0.09430233641998553,0.11436574685797825,0.06630144934606381,0.11623081210886514,1.2127562391311089,1.7530659322723467
2006-07-10,1.0133531439726877,2.1948121754305663,1823.825,1.0220621858986716,1.2033800047011471,0.10494811077602278,0.13343857837293416,0.0649949110180857,0.18099911619450018,1.271471943479906,2.7848198168028073
2006-08-07,1.0255996967422807,2.250998701527854,1626.174,0.9593120592562528,1.1544169503776567,0.1129186258654307,0.1930029553249864,0.06296046640107884,0.08381738816196672,1.7092216084438998,1.3312701279565249
2006-09-04,0.9936511978510163,2.2367075561342347,1742.605,1.0043618666345444,1.1594523631558615,0.11264068732370722,0.17974606446408897,0.06284842053526957,0.050921181718597996,1.595747227176749,0.8102221389958688
2006-10-02,1.0072657645689287,2.25295894664665,1840.3120000000001,1.01744905738822,1.1796837139794754,0.11305543996135754,0.163707925355679,0.06322532298487617,0.06882190505928373,1.448032269934419,1.0885180464122943
2006-10-30,1.007740320881772,2.270397571827154,1901.336,1.0287896569990516,1.2136464034723118,0.10977998426194024,0.1711844516255788,0.06079985255979189,0.14810823004328155,1.5593411929912886,2.4359965330117985
2006-11-27,1.0214408976377929,2.3190769337617936,2151.157,1.0143799436213785,1.2310985703305324,0.10923570760392697,0.18019958772501302,0.05555899753979436,0.17397821485340065,1.6496399545320009,3.1314138583725892
2006-12-25,1.0155547877463662,2.355149683233952,2561.655,1.0446724926624509,1.2860948121803768,0.10784996745939128,0.18978185162927275,0.05674673276676654,0.19998519662673586,1.7596839025540851,3.524171117457819
2007-01-22,1.044352754130641,2.4596070580752847,3080.745,1.0494648512590021,1.3497113007698534,0.11592047600982118,0.2323080397641415,0.06932289136796081,0.208605628164854,2.0040293808356995,3.0091882212123937
2007-02-19,1.0231408903217931,2.5165245552409132,3148.79,1.068293222450514,1.4418874348773014,0.12892101359089045,0.23042501737762044,0.09028341288804775,0.30339667035822204,1.7873348258712594,3.3604918185186095
2007-03-19,1.0203531218818687,2.567743686232447,3167.715,1.0203028910216543,1.471161918333108,0.14213542437886587,0.23788766159697836,0.10774418216908273,0.3002298715564845,1.673669056370369,2.7865065705852627
2007-04-16,1.0263217267975375,2.6353311340275596,3780.605,1.0582788812815105,1.5568995891175224,0.1600698446252534,0.24067849438191716,0.13152820765617995,0.35587556358774497,1.503584231904393,2.70569765930376
2007-05-14,1.0223373342088333,2.694197406319277,4241.434,1.0511384391807264,1.6365170040661066,0.17651674229882325,0.259080101884,0.1636370617501821,0.28176429351028487,1.4677367059347046,1.7218855587888928
2007-06-11,1.0361474380589546,2.791585740182799,4191.102,1.088490769350238,1.7813336528106627,0.19776382487384925,0.2888857726190675,0.20308646196975194,0.5129333709169248,1.460761455252717,2.5256896296382476
2007-07-09,1.0424534827655418,2.9100982772921817,4074.953,1.0118930465135971,1.8025191367997757,0.22547965189412397,0.3258985483444817,0.23093402249232048,0.49788024544035986,1.445356800965394,2.1559415112033413
2007-08-06,1.029362090211618,2.995544845434709,4855.641,1.0424635647504472,1.8790605248791932,0.25469940169182087,0.3307625825823436,0.2519224724065911,0.6277139072364418,1.298639024612068,2.4916947711728588
2007-09-03,1.0156167837331107,3.0423256214486973,5587.316,1.0330761667072823,1.9412126440531707,0.2724503177963524,0.36018032983571413,0.2668823107806544,0.6742495903578746,1.3220037060295777,2.5263929572013777
2007-10-01,1.000142529134153,3.042759241485334,5827.66,1.0122037767755503,1.9649027698350714,0.27644831777022943,0.350561334468273,0.2720448850844127,0.6656182895047219,1.2680899536514552,2.446722309438707
2007-10-29,1.0040374263788943,3.0550441579115315,6034.063,1.0143486643399986,1.9930965001401684,0.2694963048970359,0.34559876024396696,0.27016609489686105,0.642238212413274,1.2823877506446957,2.3771976741139764
2007-11-26,0.9901317499065756,3.0248962181148054,5205.4529999999995,0.9409234635767777,1.8753512621546409,0.25211215605041254,0.3043535443251107,0.24674595048364611,0.5233152790122532,1.2072148725119463,2.120866737575649
2007-12-24,1.0032764224281998,3.0348070559268137,5493.133000000001,1.0735392753814657,2.01326323505921,0.22670935970425168,0.2885835144709768,0.2291646024833535,0.5654080989923523,1.272922806748877,2.4672575644985293
2008-01-21,1.0077356519250222,3.058283266971065,5157.441,0.8937556309848305,1.7993653529889053,0.2053283812923606,0.24340319195711785,0.1957528781778991,0.33314831991298927,1.1854337448389256,1.7018821026489632
2008-02-18,0.9885441551088328,3.0232480482313924,4793.988,0.993140806339544,1.7870231575668398,0.17797356254982896,0.20135845364003183,0.16721160007653296,0.23936384653973214,1.1313953081298553,1.4315026375572928
2008-03-17,1.0382214021996101,3.1388008278320307,4008.393,0.9213959434969341,1.6465558883171687,0.1544320143316694,0.22239647386202877,0.14312477967510068,0.11922139079210937,1.440093071533691,0.8329891655571243
2008-04-14,1.0294174844690238,3.2311364524361386,3459.0,0.9157463094152963,1.507827477972472,0.13845024079161336,0.22608366391437631,0.15110431123656987,-0.03151912396152998,1.6329597017795245,-0.20859182443963123
2008-05-12,0.9942658907021752,3.212608762861684,3805.748,0.9643471981147614,1.4540692036232006,0.11461095687236052,0.1924177327639267,0.17577721150051653,-0.11148542910925725,1.6788772907481937,-0.6342427903911176
2008-06-09,0.9884685895549263,3.1755628526176856,3493.188,0.9624152042949016,1.3994183096639474,0.09152599380783627,0.13754802759873064,0.2086358474247329,-0.21439854490151986,1.502830200210883,-1.0276208405598461
2008-07-07,0.9997328721026453,3.174714571189948,2928.775,1.0205014953289917,1.4281084776028283,0.08119155116964738,0.09093036340476762,0.2292173650880012,-0.20771522007898494,1.1199485918771435,-0.9061932109691552
2008-08-04,0.9993415769554927,3.172624265956544,2875.9809999999998,0.9443378755540961,1.3486169258002494,0.0782705278479015,0.05911426123087707,0.2497228239099565,-0.28229191771938617,0.7552556863517047,-1.1304209735397404
2008-09-01,1.0217194766438298,3.2415320046006344,2440.871,0.9634649467322959,1.29934513457841,0.08391821870694482,0.0654783241305639,0.26216952962605117,-0.33065285837751823,0.780263512971172,-1.2612177275107033
2008-09-29,1.0109496560902218,3.2770256652564584,2408.8779999999997,1.025676857531421,1.332708234483125,0.09038751419409623,0.07699144269356199,0.2585330099639356,-0.32174341909295145,0.8517928983889546,-1.244496473149922
2008-10-27,1.0013337151214872,3.2813962839397126,1810.4279999999999,0.8731324928164453,1.1636308629712546,0.0943677098024415,0.07409127800722802,0.2575292418988155,-0.41616933104372017,0.7851337937768955,-1.6160080617456063
2008-11-24,0.9952005037664926,3.2656472348342986,1992.724,0.9342752081781266,1.087151466744962,0.08969795889191626,0.07958984353834646,0.2653545483379844,-0.42029448632684163,0.8873094161958599,-1.583897803747117
2008-12-22,1.008435178461733,3.2931935520531908,2087.324,1.011824438141654,1.1000064220140962,0.08427942771605706,0.08514099623623923,0.23177402782238166,-0.453620171044476,1.0102227618711987,-1.9571656725580335
2009-01-19,0.9718598593490881,3.200522622307738,2085.947,1.0455570715237352,1.1501194932583605,0.07347517982120892,0.04650954241970769,0.21026138427907068,-0.3608193625891984,0.6329966463897312,-1.7160514938411076
2009-02-16,1.0150209719872767,3.248597582962068,2508.56,1.074080908877215,1.2353213906363418,0.04911382702650875,0.07453888372226215,0.16891494331996773,-0.3087267026140162,1.5176761461091284,-1.8277050955119438
2009-03-16,0.9424613104490148,3.061677535159933,2260.295,1.0162886206716704,1.2554430721760175,0.0629777271675498,-0.024570941866791526,0.137756010034151,-0.2375338844652766,-0.3901528837555774,-1.7243086846547728
2009-04-13,1.029195453800018,3.151064600188248,2638.591,1.0388554361546232,1.3042238603127168,0.06547041622077188,-0.024781328002263712,0.12145898521464164,-0.13503110974840082,-0.37851184447489905,-1.1117424495995467
2009-05-11,0.9753589522226769,3.073419066825578,2708.153,1.007826214133108,1.314430995521033,0.07591338632097215,-0.04332606498655024,0.10979330041585582,-0.09603271134153854,-0.5707302372648972,-0.8746682263653854
2009-06-08,1.0081485810590471,3.098463071220027,2905.825,1.0172989750778247,1.3371693045540716,0.08093763205802401,-0.024279091605478247,0.10457984659256063,-0.04448205706614212,-0.2999728431401677,-0.4253406226482874
2009-07-06,0.9826091893000118,3.0445782864875355,3280.268,1.05020161903527,1.4042973685669522,0.0911139089988728,-0.04099149129291167,0.1015193252944286,-0.016673179530342544,-0.44989279620764366,-0.16423650848729165
2009-08-03,1.0134793437130796,3.08561720367248,3634.9840000000004,1.0078865039937162,1.4153723653725205,0.09523036149868179,-0.027424319739870424,0.10805364960577066,0.04949918564358775,-0.28797874237041554,0.45809823013089807
2009-08-31,1.0071073760534723,3.1075478454960437,2799.4790000000003,0.8910302704302728,1.261139621477412,0.09511054768282312,-0.0413335913125121,0.10745582130984321,-0.029403668112702213,-0.43458472608476956,-0.2736349483376827
2009-09-28,1.0363696814309353,3.2205683706681243,2899.869,0.9313317360807791,1.1745393531108148,0.09093271719921336,-0.0172282125181085,0.10731250090825667,-0.1186823021571965,-0.18946109880743273,-1.1059503893088847
2009-10-26,0.9949385160476535,3.204267515542553,3263.551,1.0234911620794531,1.202130647423437,0.08495615053570692,-0.02350486248023581,0.10535210844980411,0.03308590866512059,-0.2766705215810921,0.3140507499276547
2009-11-23,0.991257225079614,3.17625332586946,3501.737,1.0193098329161088,1.2253435893685172,0.07892883336840881,-0.02737402497467694,0.09398230794508108,0.12711395500142766,-0.3468190749368578,1.3525306813672546
2009-12-21,0.9750462706148734,3.096993959917105,3275.6929999999998,0.9455193021205748,1.1585860154776406,0.06743966759001939,-0.059577303621817915,0.08680396650937988,0.05325386496952087,-0.8834163297482645,0.6134957549867995
2010-01-18,0.9970477572004757,3.087850881798769,3394.5640000000003,1.0074555349355963,1.1672238939919275,0.06569067236721621,-0.03520416938272631,0.08503792618769988,0.014871846650567731,-0.5359081908300791,0.17488486981375653
2010-02-15,0.9959561028290134,3.0753639303534346,3164.6540000000005,1.028206478636472,1.2001471698217905,0.055910832112328786,-0.05332567305879704,0.08663265256811344,-0.028473740583762026,-0.9537628227686188,-0.32867215466333594
2010-03-15,0.990965660568379,3.0475800487308575,3121.508,0.9750519776496107,1.17020587140532,0.05713620288150967,-0.004604497458397054,0.09040238692406206,-0.06789411854649739,-0.08058808997066122,-0.7510213043769342
2010-04-12,0.982725544737332,2.9949347635196566,3280.9,0.9908636027581942,1.1595144057094675,0.06442279809187429,-0.04954828176460232,0.09291385229991816,-0.11095446035510494,-0.7691109860509442,-1.1941648915487133
2010-05-10,0.9928111509109199,2.973404629473074,2829.7940000000003,0.940328959654625,1.0903249748253343,0.07334889476842417,-0.032541750792157695,0.09958749027700792,-0.17049660382275472,-0.4436570025342295,-1.7120283215141714
2010-06-07,1.0209700250847784,3.035756999140321,2633.5559999999996,0.9687815095601453,1.0562866750224147,0.07502657971846427,-0.020237798753242997,0.10432197303399844,-0.2100576408499951,-0.26974172125645246,-2.013551265767735
2010-07-05,1.0105555957707735,3.0678012228815423,2477.883,0.9323428760636565,0.984821356538115,0.07416474422874338,0.007627636476642766,0.1029233568393967,-0.29870882152040296,0.10284720261580287,-2.9022452307546978
2010-08-02,0.9996922811771028,3.066857202700355,2801.046,1.0323784082025742,1.016708304426719,0.07444550184199399,-0.00607982122662426,0.08246011773458334,-0.28166726347018567,-0.08166808035666558,-3.415799918898926
2010-08-30,0.9979560957327553,3.0605888401767256,2779.098,1.0047222812718275,1.0215094870116246,0.07460227548378863,-0.015111273471582613,0.08076498636601911,-0.19001078896011783,-0.20255780904251844,-2.3526381605391142
